大澳,Photo by ck wong \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13638 \n  \n ,113.8629486,22.2539692
機場維修區 / 跑道尾,"飛機升降, 日落, 草地, 指揮燈 \n Photo by mr.lab \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13639",113.89462,22.295132
大嶼山昂平 / 寶蓮寺,Photo by kinsonleekakin \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13654,113.9075589,22.2554392
大鴉洲,http://www.dcfever.com/travel/attraction.php?id=13565,113.9113998,22.1669784
狗牙嶺,Photo by gosh \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13604,113.9169359,22.2420137
龍鼓灘,Photo by sunny_ng \n 沙灘、日落 \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13463,113.919227,22.390193
鳳凰山日出,Photo by Dtjai \n 賣點︰西博寮海峽遼闊景色、無敵日出及雲海靚景 \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13648,113.921254,22.249789
青洲英坭廠,(Photo by Zachary Law) \n http://www.dcfever.com/travel/article.php?id=3896,113.9264309,22.3744988
東涌,(Photo by himan64) \n http://www.dcfever.com/travel/article.php?id=2240,113.9312696,22.2802609
下白泥日落,Photo by monkey1991 \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=11324,113.948457,22.439492
青山,(Photo by kan1029) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13491,113.9529392,22.3889134
菠蘿山,(Photo by sderek) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13462,113.9535642,22.4097193
婆髻山,(Photo by specialteam) \n http://www.dcfever.com/travel/article.php?id=4009,113.9566755,22.2875676
黃龍石澗,Photo by JiChneg \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13560,113.9581776,22.2682875
大東山,"Eason ""Tast the Atmosphere"" 唱片封面拍攝地 \n (Photo by lezlebric) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=12563",113.960248,22.258378
屯門公園,(Photo by nosliw) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13613,113.973588,22.392147
香港濕地公園,候鳥、蓮花等題材 \n (Photo by SylvanKo),114.00584,22.471087
屏山文物徑,Photo by ExploreHK \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13457,114.0075302,22.4450449
尖鼻咀,候鳥攝影 \n (Photo by Singx2),114.011478,22.48621
丫髻山,(Photo by dicdickk) \n  \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13630,114.0156519,22.4563487
愉景灣,"歐陸建築, 海灘, 遊艇 \n  \n ",114.016821,22.296581
張保仔洞,http://www.dcfever.com/travel/attraction.php?id=13611,114.0175241,22.2002893
聖母神樂院,http://www.dcfever.com/travel/attraction.php?id=13605,114.0182161,22.2799631
豐樂圍,http://www.dcfever.com/travel/attraction.php?id=13588,114.0186882,22.4710424
大欖涌水塘,Photo by 旅神 \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13676,114.0252972,22.3787301
長洲,(Photo by pashu_kwok) \n 太平清醮 \n http://www.dcfever.com/travel/article.php?id=3109 \n http://www.dcfever.com/travel/article.php?id=3144,114.0272391,22.2120551
南生圍,候鳥攝影 \n (Photo by A-Lex) \n  \n 景點相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13447,114.030147,22.468901
關公忠義亭,(Photo by dannymok2000) \n http://www.dcfever.com/travel/article.php?id=2351 \n http://www.dcfever.com/travel/article.php?id=1546 \n http://www.dcfever.com/travel/article.php?id=1938,114.0320134,22.2060606
元朗舊墟,http://www.dcfever.com/travel/article.php?id=1054,114.0323943,22.4471818
南生圍荷花池,http://www.dcfever.com/travel/article.php?id=3280,114.0369058,22.464717
迪欣湖公園,"草地, 湖畔風景 \n  \n ",114.037421,22.319738
大棠楓香林,(Photo by AfredSing) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13446 \n  \n ,114.0380108,22.3980446
楊屋村荷花池,http://www.dcfever.com/travel/article.php?id=3280,114.0411276,22.4422386
迪士尼,Photo by HUI ERIC \n http://www.dcfever.com/travel/article.php?id=3535,114.042592,22.3128403
迪士尼酒店,(Photo by NEONMAGI),114.0441799,22.3073513
米埔,雀鳥攝影(需申請許可証) \n (Photo by mujihk9394),114.048193,22.496202
馬灣村,(Photo by liu.c.h),114.056287,22.348458
馬灣公園,(Photo by rankinelo),114.060568,22.3482
錦田樹屋,http://www.dcfever.com/travel/attraction.php?id=13465,114.0606809,22.4476924
雞公嶺,(Photo by trnsyy) \n  \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13428 \n  \n ,114.0624404,22.4634876
錦田 鳳眼藍花海,Photo by Patton \n http://www.dcfever.com/travel/article.php?id=3552,114.0634275,22.4542071
吉慶圍,http://www.dcfever.com/travel/attraction.php?id=13612,114.063642,22.4396802
新田荷花池,http://www.dcfever.com/travel/article.php?id=3280,114.0718603,22.4966014
河背水塘,(Photo by btfans) \n http://www.dcfever.com/travel/article.php?id=3066,114.0741777,22.4068627
石龍拱,Photo by AllenPan0210 \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13477,114.0867734,22.3788094
拍攝青馬大橋 - 青欣山,賣點︰拍攝青馬大橋最佳角度 \n (photo by leunghei9010) \n  \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13678,114.089853,22.351227
馬草壟,(Photo by kenfok) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13427,114.0985536,22.5246481
青衣南灣角,Photo by andyfai110 \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13635,114.1008818,22.3323128
雷公田,http://www.dcfever.com/travel/attraction.php?id=13445,114.1033816,22.4228509
青衣三支香後山,(Photo by waiho216) \n http://www.dcfever.com/travel/article.php?id=1348,114.1046262,22.3464589
青衣公園,(Photo by willmkk) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13443,114.1053557,22.3558012
扶輪公園,(Photo by Bigboo) \n http://www.dcfever.com/travel/attraction.php?id=13416 \n http://www.dcfever.com/travel/article.php?id=2351 \n http://www.dcfever.com/travel/article.php?id=2946,114.1062248,22.4041945
西環泳棚,(Photo by lcm199536) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=12276,114.117487,22.279861
嘉道理農場,(Photo by acban) \n http://www.dcfever.com/travel/attraction.php?id=13433 \n http://www.dcfever.com/travel/article.php?id=1821,114.1178656,22.4332393
大帽山,"山坡草地, 可以影星、日出、雲海 \n (Photo by eddiekky) \n  \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=12569 \n Akina 大帽山攝影遊記: \n http://www.dcfever.com/travel/readtravelogue.php?id=41943",114.118118,22.411591
大刀屻,(Photo by ken.ken) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13593 \n http://www.dcfever.com/travel/article.php?id=2308,114.1183108,22.4513761
西寧街堅尼地城臨時遊樂場內維多利亞城界石,http://www.dcfever.com/travel/article.php?id=3181,114.1206336,22.2817154
南丫風采發電站,(Photo by singyah) \n http://www.dcfever.com/travel/article.php?id=1393,114.1209126,22.2256174
摩星嶺,雕堡、草地 \n (Photo by kaveyiu) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13628,114.123638,22.276617
沙嶺,Photo by 流浪攝 \n http://www.dcfever.com/travel/article.php?id=3680 \n 第三期邊境縮減範圍 \n http://www.police.gov.hk/info/doc/licensing/closed_area_premit/fcamap.pdf,114.1240025,22.5301186
葵青貨櫃碼頭 - 攝影點,Photo by s011062 \n http://www.dcfever.com/travel/article.php?id=3780 \n http://www.dcfever.com/travel/article.php?id=3780,114.1279963,22.3453699
數碼港,(Photo by bmw318),114.1295654,22.2595698
南丫島,(Photo by hkymt2011) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13670,114.1315448,22.205395
梧桐寨瀑布,Photo by eddiekky \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13679,114.131856,22.4272146
西環碼頭,(Photo by oq_wing) \n http://www.dcfever.com/travel/article.php?id=3130 \n http://www.dcfever.com/travel/article.php?id=3075 \n http://www.dcfever.com/travel/article.php?id=3319,114.1333902,22.2891063
伯大尼修院,http://www.dcfever.com/travel/attraction.php?id=13627,114.1356593,22.2614911
西高山,(Photo by leunghei9010) \n http://www.dcfever.com/travel/attraction.php?id=13539,114.1360402,22.2721596
華富邨,(Photo by 遊閒人) \n http://www.dcfever.com/travel/article.php?id=2290 \n http://www.dcfever.com/travel/article.php?id=3105,114.136405,22.2524801
薄扶林中秋火龍,Photo by hltam \n http://www.dcfever.com/travel/article.php?id=3528,114.1371721,22.2603815
香港大學本部大樓,殖民地式建築 \n  \n ,114.137869,22.284004
荔枝角公園 - 嶺南之風,(Photo by tklamtklam) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13161,114.1393983,22.3344464
饒宗頤文化館,Photo by Skyandrew \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=11610,114.1423541,22.3375179
林村許願樹,(Photo by tonyleungwh),114.1425741,22.456547
山頂公園,(Photo by nicky737) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13540,114.143923,22.27379
孖指徑,(Photo by jadelam2222) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13636 \n http://www.dcfever.com/travel/article.php?id=3959,114.1457713,22.3739928
盧吉道 - 山頂維港景色,Photo by EugeneLim \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13653,114.146667,22.278211
城門水塘,湖光山色、水浸白千層、大城石澗 \n (photo by gtoken86) \n  \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13644,114.147005,22.391488
柯士甸山公園,,114.147343,22.272646
太平山街,,114.1485366,22.2845224
香港醫學博物館,(Photo by zombiefido),114.1486117,22.2834626
石梨貝水塘,http://www.dcfever.com/travel/attraction.php?id=13634,114.149226,22.3547196
必列者士街 YMCA,,114.1494566,22.2839466
大平山山頂,(Photo by Frankieso) \n http://www.dcfever.com/travel/article.php?id=1492,114.1499019,22.2709682
摩羅街,(Photo by 遊俠小魔怪),114.1499126,22.2846862
上環文武廟,塔香 \n Photo by w-h-yeung \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13667,114.1502079,22.2839318
永利街,(Photo by Ar.Liu) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13614,114.1502318,22.2833261
大埔梅樹坑,水坑 \n (Photo by unknown1),114.150395,22.457162
山頂纜車白加道站,,114.1516292,22.2708838
蘇豪區,Photo by andy1874 \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13541,114.151817,22.2829216
歌賦街,http://www.dcfever.com/travel/article.php?id=1642,114.1523212,22.284232
蘭桂坊,(Photo by vr2uso) \n http://www.dcfever.com/travel/article.php?id=1477,114.1553307,22.2810601
西九龍海濱長廊,(Photo by isaacloklok) \n http://www.dcfever.com/travel/article.php?id=4079,114.155835,22.299103
雲泉仙館,拍攝荷花最理想地點 \n (Photo by perth808) \n  \n http://www.dcfever.com/travel/attraction.php?id=13633 \n http://www.dcfever.com/travel/article.php?id=3318,114.155883,22.529871
中環夜景,(Photo by kingbobby2007) \n http://www.dcfever.com/travel/article.php?id=1792,114.1572082,22.2840533
南昌公園,(Photo by keith_ip) \n http://www.dcfever.com/travel/article.php?id=2999,114.1573209,22.3242045
坪洋,Photo by AfredSing \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13592,114.1593647,22.5363221
香港天際100觀景台 sky100,天際 100 香港觀景台位於全港最高的環球貿易廣場 100 樓，是全港唯一能 360 度鳥瞰四方八面的景觀及維港景色的室內觀景台。其鄰近西九龍高鐵總站及國際級購物商場，是到訪香港必遊地標之一。天際 100 擁有全港最快雙層電梯，只需 60 秒便能直達 100 樓。觀景台設有多項多媒體設施展示香港的文化特色，如「愛在天際」光影匯演及「天際動感虛擬體驗區」。全球知名的 TripAdvisor 旅遊網站，由 2014 年起八度頒予天際 100「Travellers ‘Choice」，亦獲 CNN 評為「香港 17 個美麗的地方」之一。 \n  \n 更多景點介紹、攝影作品分享︰ \n https://www.dcfever.com/travel/attraction.php?id=13750 \n  \n ,114.160251,22.3036321
鴨脷排,景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13538,114.1603947,22.2315664
香港公園,雀鳥、蓮花、荷花等題材 \n (Photo by charlie.bb ),114.160717,22.276965
中環摩天輪,Photo by hkymt2011 \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13647,114.1616821,22.2853538
鴨寮街,(Photo by Eric543211) \n http://www.dcfever.com/travel/article.php?id=2715,114.1618109,22.3303378
白虎山,http://www.dcfever.com/travel/attraction.php?id=13590,114.1624975,22.5576854
美荷樓,景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13162,114.1636777,22.3340346
大角咀,大角咀廟會 \n (Photo by 風車男) \n http://www.dcfever.com/travel/article.php?id=1058,114.1638064,22.321634
石硤尾後山 / 嘉頓山,(Photo by lam25281) \n  \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=11493,114.1638386,22.3353148
大埔鐵路博物館,柴油火車 \n (Photo by AfredSing) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13440,114.1640358,22.4480246
下城門水塘,草坡 \n (Photo by Telyt),114.164579,22.372192
雷生春,(Photo by Nikon-man),114.1649973,22.3248843
海運大廈天台,以天星碼頭為前景之維港風景 \n http://www.dcfever.com/travel/article.php?id=3541 \n  \n ,114.167508,22.294993
油麻地果欄,(Photo by comickitkit) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13652 \n http://www.dcfever.com/travel/article.php?id=1324,114.1686022,22.3123043
南朗山,以香港仔避風塘作前景，拍攝日落、magic hour \n (Photo by IOTA[Ext]) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13674,114.169112,22.239809
流水響水塘,Photo by aacheng30 \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13469,114.1692138,22.4956771
九龍坑山,http://www.dcfever.com/travel/attraction.php?id=12567,114.1696,22.4762175
油麻地紅屋,Photo by AfredSing \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13349,114.1696483,22.3123489
畢架山,(Photo by trnsyy) \n  \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13460 \n  \n ,114.1701686,22.349282
廟街,(Photo by AnsonTse),114.170233,22.3073414
九龍公園,雀鳥攝影 \n (Photo by dickson_5b ),114.170372,22.299897
舊理民府,紅色磚屋,114.170646,22.445625
南山邨,(Photo by bonsterb) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13643 \n  \n ,114.1706541,22.3328635
龍翔道觀景台,,114.1713005,22.3429609
尖東海傍,影煙花最理想地點 \n http://www.dcfever.com/travel/article.php?id=3541 \n http://www.dcfever.com/travel/article.php?id=1715 \n  \n ,114.171349,22.293231
和昌大押,Photo by Patton \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13609,114.1714185,22.2762848
嘉賢臺,Photo by IOTA[Ext] \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=12273,114.1734812,22.2720057
藍屋,http://www.dcfever.com/travel/attraction.php?id=13610,114.1740847,22.2739963
聶高信山,http://www.dcfever.com/travel/attraction.php?id=13472,114.1752648,22.2625089
愛民邨,(Photo by lowa_sony) \n 介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=11611 \n  \n ,114.1772819,22.3128254
鳳園,影蝴蝶 \n (Photo by AnsonTse)http://www.dcfever.com/travel/article.php?id=1904,114.179744,22.467007
大埔海濱公園,"回歸塔, 草地, 花卉, 蝴蝶 \n  \n http://www.dcfever.com/travel/article.php?id=1903 \n  \n ",114.179921,22.450518
道風山,(Photo by tonyto53) \n http://www.dcfever.com/travel/article.php?id=3726,114.1820669,22.386359
萬佛寺,(Photo by ckhfrankie) \n http://www.dcfever.com/travel/article.php?id=2436,114.1847491,22.387599
大埔滘自然保護區,雀鳥、秋天紅葉攝影點 \n (Photo by lilianwong) \n http://www.dcfever.com/travel/article.php?id=1840 \n http://www.dcfever.com/travel/article.php?id=3248,114.185929,22.432451
馬頭圍邨,http://www.dcfever.com/travel/attraction.php?id=11339,114.1871417,22.3244625
香港大球場盛事,(Photo by WoahWoah) \n http://www.dcfever.com/travel/article.php?id=3039,114.1885257,22.2729737
瀝源邨,Photo by frankyay \n http://www.dcfever.com/travel/article.php?id=3635,114.1914439,22.3849106
大坑舞火龍,Photo by 花樣年華 \n http://www.dcfever.com/travel/article.php?id=3529 \n http://www.dcfever.com/travel/article.php?id=3522,114.1925007,22.2789505
勵德邨,(Photo by kwongtszho) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=12275,114.1938418,22.2789256
紅花嶺,景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=12565,114.1955423,22.5429613
寶馬山紅香爐峰 - 拍攝維港日落勝地,http://www.dcfever.com/mtravel/article.php?id=2041 \n  \n http://www.dcfever.com/mtravel/article.php?id=2247 \n  \n ,114.196186,22.28179
春秧街市場,景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=12301,114.1974145,22.2911687
舂磡角炮台,,114.1982245,22.210441
新光戲院,景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=12274,114.2000511,22.29133
九肚山,http://www.dcfever.com/travel/attraction.php?id=13632,114.2040744,22.4052781
南蓮園池,(Photo by Namch) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=12740,114.2047477,22.3390461
志蓮淨苑,(Photo by AllenPan0210) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=12740,114.2052519,22.3404602
彩虹邨,Photo by Tututungs \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13645,114.2073199,22.334697
南涌鹿頸,(Photo by zixien) \n http://www.dcfever.com/travel/attraction.php?id=13448 \n http://www.dcfever.com/travel/article.php?id=1352,114.2083955,22.524549
坪石邨,Photo by tomchannnn \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=11814,114.2091465,22.333325
柏架山,http://www.dcfever.com/travel/attraction.php?id=13624,114.2094898,22.2778782
赤柱美利樓, \n  \n ,114.209731,22.218059
未圓湖,Photo by A-Lex \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13459,114.2098439,22.4159331
科學園,特色建築 \n  \n ,114.211099,22.426441
怪獸大廈 (鰂魚涌海山樓/益發樓),Photo by ozwu \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=12835,114.2121559,22.2843065
八仙嶺,(Photo by chunin1842) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13444,114.2131698,22.4903738
三門仔漁村,Photo by hiben \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13432,114.213974,22.455585
啟德郵輪碼頭,(Photo by chxxz) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13461 \n  \n ,114.2158306,22.3051875
赤柱軍人墳場,(Photo by abt823),114.2161846,22.2134903
觀塘海濱花園,(Photo by destam) \n  \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13668,114.2193067,22.3099023
自殺崖,Photo by kenfok \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=11664,114.2208731,22.3410358
佐敦谷公園,http://www.dcfever.com/travel/article.php?id=1162,114.2212433,22.3301741
飛鵝山,(Photo by A-Lex) \n  \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13646,114.2214471,22.3522985
大潭水壩,水壩 \n (Photo by EugeneLim) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13675,114.221737,22.244546
茶果嶺,(Photo by goghost38),114.227879,22.3017629
大美篤,賣點︰可進行大量消遺活動如燒烤、放風箏、踏單車、垂釣及划艇等 \n http://www.dcfever.com/travel/attraction.php?id=13558 \n http://www.dcfever.com/travel/article.php?id=1798 \n  \n ,114.232884,22.471023
谷埔,Photo by M.L.YIP \n http://www.dcfever.com/travel/article.php?id=3585,114.2331791,22.5315852
西灣軍人墳場,(Photo by Freaky),114.2344451,22.2594109
烏溪沙,Photo by ^.^ \n 賣點︰渡頭小艇等特色景物、日落美景、燒烤及划艇等消遺 \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13441,114.237953,22.430586
新娘潭,瀑布 \n (Photo by 亞典波羅),114.238425,22.502194
龍脊,(Photo by antlau11),114.2415261,22.2400872
鯉魚門三家村,Photo by IOTA[Ext] \n 漁村、草地、石礦場 \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13620,114.24217,22.286158
藍田魔鬼山,(Photo by auwu) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=12570,114.2439213,22.293571
吊燈籠,景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=12568,114.2466545,22.5078788
大浪灣,Photo by kenfok \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13629,114.2471695,22.246681
石澳後灘,沙灘 \n  \n ,114.251826,22.231651
昂平,(Photo by michael.h) \n http://www.dcfever.com/travel/article.php?id=1839,114.2520404,22.3934716
茅湖廢堡,(Photo by muken) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=12358,114.2526278,22.3108427
泥涌,(Photo by rico22536) \n http://www.dcfever.com/travel/attraction.php?id=13439,114.2556989,22.4324013
石澳石灘,(Photo by himbyeung) \n 注意︰拍攝時請注意安全，切勿走近海邊，以防被大浪捲走。,114.2561924,22.2283486
鶴咀,(Photo by sderek) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13650,114.2593735,22.2081862
荔枝窩,(Photo by tamron) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=12280,114.2603338,22.5270068
蒲台島,(Photo by tinlok_106) \n http://www.dcfever.com/travel/attraction.php?id=13637 \n http://www.dcfever.com/travel/article.php?id=3679 \n http://www.dcfever.com/travel/article.php?id=3285 \n http://www.dcfever.com/travel/article.php?id=2756,114.2615461,22.1691642
香港單車館公園,(Photo by doctorho) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13631,114.2622489,22.3131678
獅子會自然教育中心,翠綠草地、可以放狗、多種展館 \n  \n http://www.dcfever.com/travel/article.php?id=1130 \n  \n ,114.26499,22.374216
井頭村 - 企嶺下海,(Photo by 艾梵) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13458,114.2704833,22.4286427
釣魚翁,(Photo by dicdickk) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=12566 \n  \n ,114.2854285,22.2933452
橋咀島連島沙洲,(Photo by ccsangd) \n http://www.dcfever.com/travel/article.php?id=3411,114.2878854,22.3653661
田下山,田下山日出，以布袋澳海面作前景 \n (Photo by alexchwoo),114.288679,22.273957
東龍島,(Photo by ptjackiew) \n http://www.dcfever.com/travel/article.php?id=1269,114.2908251,22.2489053
廈門灣 (半月灣),(Photo by ALEX125),114.2960232,22.3565652
大坳門,(Photo by daniel chang) \n http://www.dcfever.com/travel/article.php?id=2485,114.3001699,22.2896226
鹽田仔 / 鹽田梓,教堂、村落 \n (Photo by nokiachi) \n http://www.dcfever.com/travel/attraction.php?id=13442,114.301527,22.377475
北潭涌,(Photo by Cason_w) \n http://www.dcfever.com/travel/article.php?id=2030,114.3187952,22.3975337
萬宜水庫西壩,星空攝影 \n (Photo by eddiekky) \n  \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13429,114.339223,22.378333
果洲群島,(Photo by vr2uso) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13559,114.3493509,22.2561541
塔門,賣點︰180 度太平洋海景以及翠綠大草坪 \n http://www.dcfever.com/travel/article.php?id=3454 \n http://www.dcfever.com/travel/article.php?id=3264 \n http://www.dcfever.com/travel/article.php?id=2628 \n http://www.dcfever.com/travel/article.php?id=3661 \n  \n ,114.364028,22.474096
火石洲,http://www.dcfever.com/travel/attraction.php?id=13567,114.3647575,22.3172868
大浪西灣,(Photo by A-Lex) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13430 \n  \n ,114.3717098,22.3970725
萬宜水庫東壩,巨形 T 字石塊 (wave breaker)、星空攝影 \n (photo by trnsyy) \n  \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13429 \n  \n ,114.372568,22.36359
浪茄,(Photo by A-Lex) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13655 \n  \n ,114.3757868,22.3743649
蚺蛇尖,(Photo by Potato So ) \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13669,114.3768382,22.4298724
破邊洲,(Photo by shanamichi) \n http://www.dcfever.com/travel/article.php?id=3661,114.37819,22.3586687
糧船灣東岸,http://www.dcfever.com/travel/attraction.php?id=13426,114.3782544,22.3636298
東坪洲,Photo by stanley0010 \n 奇特壯觀的沉積岩和頁岩、日出風景 \n 景點介紹、相片、遊記︰ \n http://www.dcfever.com/travel/attraction.php?id=13651,114.431233,22.543199
